No.,Time,Source,Destination,Protocol,Length,RTT,Info
14155,36.694113,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=9119 Ack=9167120 Win=129600 Len=0 TSval=1054125448 TSecr=216039712
14158,36.696461,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=9170016 Win=129600 Len=0 TSval=1054125450 TSecr=216039712
14160,36.698513,10.19.6.231,180.149.60.160,TCP,66,0.000129,55341  >  443 [ACK] Seq=9119 Ack=9171464 Win=129600 Len=0 TSval=1054125452 TSecr=216039712
14162,36.698883,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=9119 Ack=9172912 Win=129600 Len=0 TSval=1054125452 TSecr=216039712
14164,36.700994,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=9119 Ack=9174360 Win=129600 Len=0 TSval=1054125454 TSecr=216039713
14166,36.701321,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9175808 Win=129600 Len=0 TSval=1054125454 TSecr=216039713
14168,36.703278,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9177256 Win=129600 Len=0 TSval=1054125456 TSecr=216039713
14170,36.703688,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=9119 Ack=9178704 Win=129600 Len=0 TSval=1054125456 TSecr=216039713
14172,36.705788,10.19.6.231,180.149.60.160,TCP,66,0.000088,55341  >  443 [ACK] Seq=9119 Ack=9180152 Win=129600 Len=0 TSval=1054125458 TSecr=216039713
14174,36.706121,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=9119 Ack=9181600 Win=129600 Len=0 TSval=1054125458 TSecr=216039713
14176,36.708162,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=9119 Ack=9183048 Win=129600 Len=0 TSval=1054125460 TSecr=216039713
14178,36.710542,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9184496 Win=129600 Len=0 TSval=1054125462 TSecr=216039714
14180,36.711057,10.19.6.231,180.149.60.160,TCP,66,0.00009,55341  >  443 [ACK] Seq=9119 Ack=9185944 Win=129600 Len=0 TSval=1054125462 TSecr=216039714
14183,36.71359,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=9119 Ack=9188840 Win=129600 Len=0 TSval=1054125464 TSecr=216039714
14185,36.715546,10.19.6.231,180.149.60.160,TCP,66,0.000129,55341  >  443 [ACK] Seq=9119 Ack=9190288 Win=129600 Len=0 TSval=1054125466 TSecr=216039714
14187,36.715727,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=9119 Ack=9191736 Win=129600 Len=0 TSval=1054125466 TSecr=216039714
14189,36.717909,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9119 Ack=9193184 Win=129600 Len=0 TSval=1054125468 TSecr=216039714
14191,36.718257,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=9119 Ack=9194632 Win=129600 Len=0 TSval=1054125468 TSecr=216039714
14194,36.720691,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=9197528 Win=129600 Len=0 TSval=1054125470 TSecr=216039714
14196,36.722736,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=9119 Ack=9198976 Win=129600 Len=0 TSval=1054125472 TSecr=216039715
14198,36.723173,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=9119 Ack=9200424 Win=129600 Len=0 TSval=1054125472 TSecr=216039715
14200,36.725167,10.19.6.231,180.149.60.160,TCP,66,0.00011,55341  >  443 [ACK] Seq=9119 Ack=9201872 Win=129600 Len=0 TSval=1054125474 TSecr=216039715
14202,36.725377,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9119 Ack=9203320 Win=129600 Len=0 TSval=1054125474 TSecr=216039715
14204,36.727613,10.19.6.231,180.149.60.160,TCP,66,0.000106,55341  >  443 [ACK] Seq=9119 Ack=9204768 Win=129600 Len=0 TSval=1054125476 TSecr=216039715
14206,36.727787,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=9119 Ack=9206216 Win=129600 Len=0 TSval=1054125476 TSecr=216039715
14209,36.730508,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9209112 Win=129600 Len=0 TSval=1054125478 TSecr=216039715
14211,36.732447,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9119 Ack=9210560 Win=129600 Len=0 TSval=1054125480 TSecr=216039716
14213,36.732616,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9119 Ack=9212008 Win=129600 Len=0 TSval=1054125480 TSecr=216039716
14215,36.734898,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=9119 Ack=9213456 Win=129600 Len=0 TSval=1054125482 TSecr=216039716
14217,36.735198,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=9119 Ack=9214904 Win=129600 Len=0 TSval=1054125482 TSecr=216039716
14219,36.73729,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9216352 Win=129600 Len=0 TSval=1054125484 TSecr=216039716
14221,36.737702,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9119 Ack=9217800 Win=129600 Len=0 TSval=1054125484 TSecr=216039716
14223,36.73975,10.19.6.231,180.149.60.160,TCP,66,0.000126,55341  >  443 [ACK] Seq=9119 Ack=9219248 Win=129600 Len=0 TSval=1054125486 TSecr=216039716
14225,36.740066,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=9220696 Win=129600 Len=0 TSval=1054125486 TSecr=216039716
14228,36.742497,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=9119 Ack=9223592 Win=129600 Len=0 TSval=1054125488 TSecr=216039717
14230,36.744527,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9225040 Win=129600 Len=0 TSval=1054125490 TSecr=216039717
14232,36.744712,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=9119 Ack=9226488 Win=128128 Len=0 TSval=1054125490 TSecr=216039717
14236,36.748688,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9119 Ack=9229384 Win=128128 Len=0 TSval=1054125494 TSecr=216039717
14239,36.749335,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=9119 Ack=9230832 Win=129600 Len=0 TSval=1054125494 TSecr=216039717
14241,36.749743,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=9119 Ack=9232280 Win=129600 Len=0 TSval=1054125495 TSecr=216039717
14244,36.754478,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=9119 Ack=9233728 Win=129600 Len=0 TSval=1054125499 TSecr=216039718
14245,36.754478,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=9119 Ack=9235176 Win=128128 Len=0 TSval=1054125499 TSecr=216039718
14249,36.754754,10.19.6.231,180.149.60.160,TCP,66,0.00012,55341  >  443 [ACK] Seq=9119 Ack=9238072 Win=128128 Len=0 TSval=1054125499 TSecr=216039718
14253,36.756993,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9119 Ack=9240968 Win=129600 Len=0 TSval=1054125501 TSecr=216039718
14259,36.76187,10.19.6.231,180.149.60.160,TCP,66,0.000135,55341  >  443 [ACK] Seq=9119 Ack=9242416 Win=129600 Len=0 TSval=1054125506 TSecr=216039718
14260,36.761937,10.19.6.231,180.149.60.160,TCP,66,0.000196,55341  >  443 [ACK] Seq=9119 Ack=9243864 Win=128128 Len=0 TSval=1054125506 TSecr=216039718
14261,36.761937,10.19.6.231,180.149.60.160,TCP,66,0.000194,55341  >  443 [ACK] Seq=9119 Ack=9244806 Win=127232 Len=0 TSval=1054125506 TSecr=216039719
14264,36.76209,10.19.6.231,180.149.60.160,TCP,66,0.000077,55341  >  443 [ACK] Seq=9119 Ack=9246254 Win=129600 Len=0 TSval=1054125506 TSecr=216039719
14266,36.762336,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=9119 Ack=9247702 Win=129600 Len=0 TSval=1054125506 TSecr=216039719
14268,36.763984,10.19.6.231,180.149.60.160,TCP,66,0.000106,55341  >  443 [ACK] Seq=9119 Ack=9249150 Win=129600 Len=0 TSval=1054125508 TSecr=216039719
14270,36.7642,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=9119 Ack=9250598 Win=129600 Len=0 TSval=1054125508 TSecr=216039719
14273,36.76686,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=9119 Ack=9253494 Win=129600 Len=0 TSval=1054125510 TSecr=216039719
14276,36.769267,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=9119 Ack=9256390 Win=129600 Len=0 TSval=1054125512 TSecr=216039719
14279,36.771674,10.19.6.231,180.149.60.160,TCP,66,0.000084,55341  >  443 [ACK] Seq=9119 Ack=9259286 Win=129600 Len=0 TSval=1054125514 TSecr=216039720
14281,36.773751,10.19.6.231,180.149.60.160,TCP,66,0.000129,55341  >  443 [ACK] Seq=9119 Ack=9260734 Win=129600 Len=0 TSval=1054125516 TSecr=216039720
14283,36.774013,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9119 Ack=9262182 Win=128128 Len=0 TSval=1054125516 TSecr=216039720
14287,36.776402,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=9119 Ack=9265078 Win=129600 Len=0 TSval=1054125518 TSecr=216039720
14289,36.778517,10.19.6.231,180.149.60.160,TCP,66,0.000107,55341  >  443 [ACK] Seq=9119 Ack=9266526 Win=129600 Len=0 TSval=1054125520 TSecr=216039720
14291,36.778959,10.19.6.231,180.149.60.160,TCP,66,0.000144,55341  >  443 [ACK] Seq=9119 Ack=9267974 Win=129600 Len=0 TSval=1054125520 TSecr=216039720
14293,36.780833,10.19.6.231,180.149.60.160,TCP,66,0.000109,55341  >  443 [ACK] Seq=9119 Ack=9269422 Win=129600 Len=0 TSval=1054125522 TSecr=216039721
14295,36.781281,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=9119 Ack=9270870 Win=129600 Len=0 TSval=1054125522 TSecr=216039721
14298,36.783761,10.19.6.231,180.149.60.160,TCP,66,0.000107,55341  >  443 [ACK] Seq=9119 Ack=9273766 Win=129600 Len=0 TSval=1054125524 TSecr=216039721
14301,36.786094,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=9119 Ack=9276662 Win=129600 Len=0 TSval=1054125526 TSecr=216039721
14303,36.788218,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=9119 Ack=9278110 Win=129600 Len=0 TSval=1054125528 TSecr=216039721
14305,36.788987,10.19.6.231,180.149.60.160,TCP,66,0.000123,55341  >  443 [ACK] Seq=9119 Ack=9279558 Win=129600 Len=0 TSval=1054125528 TSecr=216039721
14308,36.791079,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9119 Ack=9282454 Win=129600 Len=0 TSval=1054125530 TSecr=216039722
14311,36.793542,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=9119 Ack=9285350 Win=129600 Len=0 TSval=1054125532 TSecr=216039722
14313,36.795452,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9119 Ack=9286798 Win=129600 Len=0 TSval=1054125534 TSecr=216039722
14315,36.795855,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=9119 Ack=9288246 Win=129600 Len=0 TSval=1054125534 TSecr=216039722
14317,36.797892,10.19.6.231,180.149.60.160,TCP,66,0.000117,55341  >  443 [ACK] Seq=9119 Ack=9289694 Win=129600 Len=0 TSval=1054125536 TSecr=216039722
14319,36.798179,10.19.6.231,180.149.60.160,TCP,66,0.000055,55341  >  443 [ACK] Seq=9119 Ack=9291142 Win=129600 Len=0 TSval=1054125536 TSecr=216039722
14322,36.801262,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=9119 Ack=9294038 Win=129600 Len=0 TSval=1054125538 TSecr=216039722
14324,36.802319,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=9119 Ack=9294147 Win=130944 Len=0 TSval=1054125539 TSecr=216039723
14331,37.496708,180.149.60.160,10.19.6.231,TCP,66,0.001093,443  >  55341 [ACK] Seq=9294147 Ack=9571 Win=75264 Len=0 TSval=216039792 TSecr=1054126216
14333,37.529453,10.19.6.231,180.149.60.160,TCP,66,0.000121,55341  >  443 [ACK] Seq=9571 Ack=9294595 Win=130624 Len=0 TSval=1054126263 TSecr=216039795
14335,37.530684,10.19.6.231,180.149.60.160,TCP,66,0.00009,55341  >  443 [ACK] Seq=9571 Ack=9295648 Win=129984 Len=0 TSval=1054126264 TSecr=216039795
14338,37.531146,10.19.6.231,180.149.60.160,TCP,66,0.000104,55341  >  443 [ACK] Seq=9571 Ack=9297096 Win=129600 Len=0 TSval=1054126264 TSecr=216039795
14339,37.531204,10.19.6.231,180.149.60.160,TCP,66,0.000155,55341  >  443 [ACK] Seq=9571 Ack=9297754 Win=128960 Len=0 TSval=1054126264 TSecr=216039795
14342,37.532557,10.19.6.231,180.149.60.160,TCP,66,0.000415,55341  >  443 [ACK] Seq=9571 Ack=9300650 Win=128128 Len=0 TSval=1054126265 TSecr=216039796
14346,37.53421,10.19.6.231,180.149.60.160,TCP,66,0.000141,55341  >  443 [ACK] Seq=9571 Ack=9303546 Win=128128 Len=0 TSval=1054126266 TSecr=216039796
14350,37.536929,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=9571 Ack=9306442 Win=129600 Len=0 TSval=1054126268 TSecr=216039796
14353,37.539306,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=9571 Ack=9309338 Win=129600 Len=0 TSval=1054126270 TSecr=216039796
14355,37.541355,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=9571 Ack=9310786 Win=129600 Len=0 TSval=1054126272 TSecr=216039797
14357,37.541571,10.19.6.231,180.149.60.160,TCP,66,0.000045,55341  >  443 [ACK] Seq=9571 Ack=9312234 Win=129600 Len=0 TSval=1054126272 TSecr=216039797
14360,37.544163,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=9571 Ack=9315130 Win=129600 Len=0 TSval=1054126274 TSecr=216039797
14363,37.546602,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=9571 Ack=9318026 Win=129600 Len=0 TSval=1054126276 TSecr=216039797
14365,37.548558,10.19.6.231,180.149.60.160,TCP,66,0.000089,55341  >  443 [ACK] Seq=9571 Ack=9319474 Win=129600 Len=0 TSval=1054126278 TSecr=216039797
14367,37.549009,10.19.6.231,180.149.60.160,TCP,66,0.000055,55341  >  443 [ACK] Seq=9571 Ack=9320922 Win=129600 Len=0 TSval=1054126278 TSecr=216039797
14370,37.551508,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=9571 Ack=9323818 Win=129600 Len=0 TSval=1054126280 TSecr=216039798
14372,37.553516,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9571 Ack=9325266 Win=129600 Len=0 TSval=1054126282 TSecr=216039798
14374,37.553884,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=9571 Ack=9326714 Win=129600 Len=0 TSval=1054126282 TSecr=216039798
14377,37.556266,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=9571 Ack=9329610 Win=129600 Len=0 TSval=1054126284 TSecr=216039798
14379,37.55834,10.19.6.231,180.149.60.160,TCP,66,0.000124,55341  >  443 [ACK] Seq=9571 Ack=9331058 Win=129600 Len=0 TSval=1054126286 TSecr=216039798
14381,37.55865,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=9571 Ack=9332506 Win=129600 Len=0 TSval=1054126286 TSecr=216039798
14383,37.560608,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9571 Ack=9333954 Win=129600 Len=0 TSval=1054126288 TSecr=216039799
14385,37.56113,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=9571 Ack=9335402 Win=129600 Len=0 TSval=1054126288 TSecr=216039799
14388,37.563581,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=9571 Ack=9338298 Win=128128 Len=0 TSval=1054126290 TSecr=216039799
14393,37.570818,10.19.6.231,180.149.60.160,TCP,66,0.00014,55341  >  443 [ACK] Seq=9571 Ack=9341194 Win=128128 Len=0 TSval=1054126297 TSecr=216039799
14394,37.570874,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9571 Ack=9342642 Win=126720 Len=0 TSval=1054126297 TSecr=216039799
14397,37.57103,10.19.6.231,180.149.60.160,TCP,66,0.000055,55341  >  443 [ACK] Seq=9571 Ack=9344090 Win=129600 Len=0 TSval=1054126297 TSecr=216039799
14400,37.571332,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9571 Ack=9345538 Win=129600 Len=0 TSval=1054126297 TSecr=216039799
14401,37.571333,10.19.6.231,180.149.60.160,TCP,66,0.000084,55341  >  443 [ACK] Seq=9571 Ack=9346986 Win=128128 Len=0 TSval=1054126297 TSecr=216039799
14405,37.57489,10.19.6.231,180.149.60.160,TCP,66,0.00013,55341  >  443 [ACK] Seq=9571 Ack=9349882 Win=128128 Len=0 TSval=1054126301 TSecr=216039800
14409,37.575782,10.19.6.231,180.149.60.160,TCP,66,0.000106,55341  >  443 [ACK] Seq=9571 Ack=9352778 Win=128128 Len=0 TSval=1054126301 TSecr=216039800
14413,37.579947,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=9571 Ack=9354226 Win=129600 Len=0 TSval=1054126306 TSecr=216039800
14414,37.579948,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9571 Ack=9355674 Win=128128 Len=0 TSval=1054126306 TSecr=216039800
14418,37.580492,10.19.6.231,180.149.60.160,TCP,66,0.000077,55341  >  443 [ACK] Seq=9571 Ack=9357122 Win=129600 Len=0 TSval=1054126306 TSecr=216039800
14419,37.580493,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=9571 Ack=9358570 Win=128128 Len=0 TSval=1054126306 TSecr=216039800
14423,37.582915,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=9571 Ack=9361466 Win=129600 Len=0 TSval=1054126308 TSecr=216039801
14426,37.588789,10.19.6.231,180.149.60.160,TCP,66,0.000119,55341  >  443 [ACK] Seq=9571 Ack=9362914 Win=129600 Len=0 TSval=1054126314 TSecr=216039801
14427,37.58879,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=9571 Ack=9364362 Win=128128 Len=0 TSval=1054126314 TSecr=216039801
14431,37.589459,10.19.6.231,180.149.60.160,TCP,66,0.00014,55341  >  443 [ACK] Seq=9571 Ack=9365810 Win=129600 Len=0 TSval=1054126314 TSecr=216039801
14432,37.58946,10.19.6.231,180.149.60.160,TCP,66,0.000135,55341  >  443 [ACK] Seq=9571 Ack=9367258 Win=128128 Len=0 TSval=1054126314 TSecr=216039801
14436,37.590359,10.19.6.231,180.149.60.160,TCP,66,0.000131,55341  >  443 [ACK] Seq=9571 Ack=9368706 Win=129600 Len=0 TSval=1054126315 TSecr=216039801
14437,37.59036,10.19.6.231,180.149.60.160,TCP,66,0.000126,55341  >  443 [ACK] Seq=9571 Ack=9370154 Win=128128 Len=0 TSval=1054126315 TSecr=216039801
14440,37.592246,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=9571 Ack=9371602 Win=129600 Len=0 TSval=1054126316 TSecr=216039802
14442,37.592581,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=9571 Ack=9373050 Win=129600 Len=0 TSval=1054126316 TSecr=216039802
14444,37.594783,10.19.6.231,180.149.60.160,TCP,66,0.000107,55341  >  443 [ACK] Seq=9571 Ack=9374498 Win=129600 Len=0 TSval=1054126318 TSecr=216039802
14446,37.595174,10.19.6.231,180.149.60.160,TCP,66,0.00014,55341  >  443 [ACK] Seq=9571 Ack=9375946 Win=129600 Len=0 TSval=1054126318 TSecr=216039802
14448,37.597102,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=9571 Ack=9377394 Win=129600 Len=0 TSval=1054126320 TSecr=216039802
14450,37.597439,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9571 Ack=9378842 Win=129600 Len=0 TSval=1054126320 TSecr=216039802
14453,37.59991,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=9571 Ack=9381738 Win=129600 Len=0 TSval=1054126322 TSecr=216039802
14456,37.602051,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=9571 Ack=9384136 Win=128640 Len=0 TSval=1054126324 TSecr=216039803
14459,37.604714,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9571 Ack=9387032 Win=129600 Len=0 TSval=1054126326 TSecr=216039803
14461,37.606812,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=9571 Ack=9388480 Win=129600 Len=0 TSval=1054126328 TSecr=216039803
14463,37.607201,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=9571 Ack=9389928 Win=129600 Len=0 TSval=1054126328 TSecr=216039803
14466,37.609599,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=9571 Ack=9392824 Win=129600 Len=0 TSval=1054126330 TSecr=216039803
14468,37.611421,10.19.6.231,180.149.60.160,TCP,66,0.000044,55341  >  443 [ACK] Seq=9571 Ack=9394272 Win=129600 Len=0 TSval=1054126332 TSecr=216039804
14470,37.611933,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=9571 Ack=9395720 Win=129600 Len=0 TSval=1054126332 TSecr=216039804
14472,37.613871,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=9571 Ack=9397168 Win=129600 Len=0 TSval=1054126334 TSecr=216039804
14474,37.614379,10.19.6.231,180.149.60.160,TCP,66,0.000058,55341  >  443 [ACK] Seq=9571 Ack=9398616 Win=129600 Len=0 TSval=1054126334 TSecr=216039804
14476,37.616311,10.19.6.231,180.149.60.160,TCP,66,0.000084,55341  >  443 [ACK] Seq=9571 Ack=9400064 Win=129600 Len=0 TSval=1054126336 TSecr=216039804
14478,37.616762,10.19.6.231,180.149.60.160,TCP,66,0.000056,55341  >  443 [ACK] Seq=9571 Ack=9401512 Win=129600 Len=0 TSval=1054126336 TSecr=216039804
14480,37.6189,10.19.6.231,180.149.60.160,TCP,66,0.000146,55341  >  443 [ACK] Seq=9571 Ack=9402960 Win=129600 Len=0 TSval=1054126338 TSecr=216039804
14482,37.619211,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=9571 Ack=9404408 Win=128128 Len=0 TSval=1054126338 TSecr=216039804
14485,37.621327,10.19.6.231,180.149.60.160,TCP,66,0.00019,55341  >  443 [ACK] Seq=9571 Ack=9405856 Win=129600 Len=0 TSval=1054126339 TSecr=216039805
14487,37.621897,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=9571 Ack=9407304 Win=129600 Len=0 TSval=1054126340 TSecr=216039805
14490,37.624119,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=9571 Ack=9410200 Win=129600 Len=0 TSval=1054126342 TSecr=216039805
14493,37.626488,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=9571 Ack=9413096 Win=129600 Len=0 TSval=1054126343 TSecr=216039805
14496,37.631688,10.19.6.231,180.149.60.160,TCP,66,0.000105,55341  >  443 [ACK] Seq=9571 Ack=9415992 Win=128128 Len=0 TSval=1054126348 TSecr=216039805
14500,37.631936,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=9571 Ack=9417440 Win=129600 Len=0 TSval=1054126348 TSecr=216039806
14501,37.631973,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=9571 Ack=9418888 Win=128128 Len=0 TSval=1054126348 TSecr=216039806
14505,37.633659,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=9571 Ack=9421784 Win=128128 Len=0 TSval=1054126349 TSecr=216039806
14509,37.636447,10.19.6.231,180.149.60.160,TCP,66,0.000104,55341  >  443 [ACK] Seq=9571 Ack=9424680 Win=128128 Len=0 TSval=1054126351 TSecr=216039806
14512,37.6383,10.19.6.231,180.149.60.160,TCP,66,0.000182,55341  >  443 [ACK] Seq=9571 Ack=9426128 Win=129600 Len=0 TSval=1054126353 TSecr=216039806
14514,37.638776,10.19.6.231,180.149.60.160,TCP,66,0.000121,55341  >  443 [ACK] Seq=9571 Ack=9427576 Win=129600 Len=0 TSval=1054126353 TSecr=216039806
